user_id,recomendations
1985,"[874972, 1121720, 1013703, 13115501, 871440]"
1986,"[874972, 1029743, 1082185, 1127831, 951590]"
1987,"[874972, 1058997, 858302, 1097815, 947797]"
1988,"[12262778, 934399, 854754, 828331, 12524067]"
1989,"[970747, 1021715, 1062002, 849003, 833724]"
1990,"[874972, 9832156, 870515, 12263788, 1067749]"
1991,"[874972, 1029743, 1082185, 1106523, 1127831]"
1992,"[874972, 950894, 843111, 1030981, 1029743]"
1993,"[874972, 1065593, 1105623, 1133018, 1044078]"
1994,"[874972, 953180, 868909, 1070820, 1102067]"
1995,"[12812261, 1070820, 1046756, 9677236, 1088147]"
1996,"[874972, 998119, 862854, 1058997, 12427353]"
1997,"[874972, 8090536, 1138189, 1110572, 821083]"
1998,"[12262830, 5569230, 893501, 827683, 1133018]"
1999,"[874972, 911470, 1109948, 995242, 849843]"
2000,"[874972, 1029743, 1082185, 1106523, 1127831]"
2001,"[874972, 1082185, 9677236, 1062782, 1010424]"
2002,"[874972, 951590, 995242, 1082185, 1127831]"
2003,"[874972, 7410071, 1043787, 10344585, 1058997]"
2004,"[874972, 8181555, 856060, 1070803, 823775]"
2005,"[874972, 921836, 835595, 1029112, 995242]"
2006,"[874972, 898121, 1125382, 5574377, 893501]"
2007,"[1002787, 1047769, 930283, 1092303, 1121384]"
2008,"[874972, 1082990, 12384365, 1126899, 885290]"
2009,"[874972, 1029743, 1082185, 1127831, 951590]"
2010,"[874972, 981716, 6534480, 962229, 1106523]"
2011,"[874972, 1137775, 1110218, 893501, 921504]"
2012,"[874972, 997011, 982790, 845193, 827047]"
2013,"[874972, 1029743, 951590, 1082185, 1127831]"
2014,"[836445, 856252, 1065593, 856060, 995242]"
2015,"[12262830, 906883, 956902, 907099, 905436]"
2016,"[874972, 1108131, 951590, 846823, 1085983]"
2017,"[899019, 948832, 834826, 1126899, 983584]"
2018,"[848029, 7410071, 849003, 1028816, 924352]"
2019,"[12810391, 6533362, 1058997, 856818, 1085604]"
2020,"[1015785, 1077588, 1126890, 1038985, 986912]"
2021,"[874972, 15452812, 985911, 951590, 1029743]"
2022,"[874972, 10344586, 8293385, 841309, 1122568]"
2023,"[874972, 1107553, 1029743, 1082185, 1106523]"
2024,"[874972, 1029743, 1127831, 1082185, 951590]"
2025,"[874972, 993638, 908318, 1116476, 1029743]"
2026,"[874972, 13842088, 1073150, 889649, 978077]"
2027,"[887474, 934369, 1023958, 878445, 879755]"
2028,"[874972, 9677236, 934172, 8090509, 883068]"
2029,"[982469, 1023815, 1119830, 892728, 1129321]"
2030,"[874972, 1031083, 893258, 8090440, 1081177]"
2031,"[1134678, 878445, 1127758, 959985, 956486]"
2032,"[1129049, 1096635, 1042438, 1029743, 1082185]"
2033,"[874972, 983936, 999104, 1127758, 1119089]"
2034,"[874972, 983584, 947798, 1088147, 825541]"
2035,"[874972, 1029743, 1082185, 1127831, 951590]"
2036,"[874972, 893018, 857503, 1126899, 944836]"
2037,"[874972, 1059347, 839419, 1070820, 1018007]"
2038,"[906844, 972931, 923670, 921504, 840361]"
2039,"[874972, 1037840, 1039627, 1035207, 1085604]"
2040,"[874972, 5592931, 1029743, 1082185, 1106523]"
2041,"[848029, 6632283, 999599, 1008814, 940947]"
2042,"[874972, 1007269, 832678, 1117556, 1000237]"
2043,"[874972, 5568489, 1133018, 894439, 1106301]"
2044,"[874972, 1082185, 1127831, 1029743, 951590]"
2045,"[874972, 1029743, 1082185, 1127831, 951590]"
2046,"[874972, 1029743, 1082185, 1106523, 1127831]"
2047,"[874972, 894968, 9835509, 947427, 999730]"
2048,"[874972, 1075368, 987044, 1106523, 958067]"
2049,"[874972, 898847, 865705, 908531, 999198]"
2050,"[1000753, 8090509, 1101010, 999779, 1075214]"
2051,"[874972, 1029743, 1082185, 1127831, 951590]"
2052,"[874972, 1029743, 1082185, 1127831, 951590]"
2053,"[874972, 1106523, 951590, 1082185, 1127831]"
2054,"[874972, 1029743, 1082185, 1127831, 951590]"
2055,"[874972, 5569374, 995242, 819765, 13190294]"
2056,"[874972, 959985, 1122568, 962229, 8090521]"
2057,"[874972, 1007414, 927011, 936924, 1058404]"
2058,"[874972, 834103, 9803545, 1011926, 1116050]"
2059,"[1129049, 8090541, 1058997, 877447, 896085]"
2060,"[874972, 6464165, 1001277, 12810393, 1022097]"
2061,"[874972, 1029743, 1082185, 1127831, 951590]"
2062,"[874972, 862349, 898121, 852360, 831712]"
2063,"[874972, 1076580, 1021715, 975633, 986912]"
2064,"[968072, 1057168, 823775, 1093413, 13842090]"
2065,"[852015, 878290, 1009187, 1037840, 8090509]"
2066,"[874972, 1082185, 1127831, 1029743, 951590]"
2067,"[874972, 1029743, 1082185, 1127831, 951590]"
2068,"[874972, 868764, 1058997, 873887, 15926886]"
2069,"[874972, 1029743, 1127831, 1082185, 951590]"
2070,"[833940, 1037894, 954495, 13842214, 926905]"
2071,"[874972, 6534077, 13213203, 1029743, 1082185]"
2072,"[874972, 1013641, 998444, 1077540, 1013703]"
2073,"[874972, 1029743, 1082185, 1127831, 951590]"
2074,"[874972, 1029743, 1127831, 1082185, 951590]"
2075,"[874972, 1110572, 1135868, 1006483, 919423]"
2076,"[874972, 969866, 1007414, 907099, 1018050]"
2077,"[874972, 9187298, 997309, 1106523, 1082185]"
2078,"[874972, 1127831, 995242, 1082185, 951590]"
2079,"[1021324, 1117514, 1028816, 969932, 5585510]"
2080,"[848029, 1009368, 936355, 856252, 8090521]"
2081,"[874972, 847049, 959985, 9420312, 995242]"
2082,"[825343, 893867, 933067, 1011303, 1053690]"
2083,"[848029, 913278, 1058997, 13842214, 1076608]"
2084,"[9521679, 1031083, 1075214, 926206, 862349]"
2085,"[1038663, 835243, 13511722, 983795, 962229]"
2086,"[948670, 937626, 12171656, 868764, 936508]"
2087,"[948670, 839094, 9707137, 1037332, 13008321]"
2088,"[874972, 13842214, 1110572, 893501, 13008321]"
2089,"[874972, 1126899, 1029743, 1082185, 1106523]"
2090,"[874972, 1007512, 7025202, 1039156, 995242]"
2091,"[874972, 944836, 1003188, 1029743, 999090]"
2092,"[874972, 1029743, 1082185, 1127831, 951590]"
2093,"[874972, 1082185, 1106523, 1127831, 951590]"
2094,"[939860, 874149, 992622, 1092588, 1070820]"
2095,"[874972, 1069039, 1011572, 892573, 986912]"
2096,"[874972, 1029743, 951590, 1082185, 1127831]"
2097,"[874972, 995242, 5569230, 1082185, 1127831]"
2098,"[874972, 1029743, 1082185, 1127831, 951590]"
2099,"[874972, 831390, 863529, 1010190, 826249]"
2100,"[874972, 960791, 883068, 844165, 1133018]"
2101,"[874972, 1122358, 6534035, 983584, 1101010]"
2102,"[12262778, 870428, 965842, 1028473, 962229]"
2103,"[874972, 986912, 15831255, 1057260, 1029743]"
2104,"[874972, 1106523, 1127831, 1082185, 951590]"
2105,"[874972, 921836, 843898, 1133018, 953104]"
2106,"[874972, 1029743, 1082185, 1127831, 951590]"
2107,"[874972, 1106523, 951590, 1082185, 1127831]"
2108,"[874972, 1070702, 1000488, 896085, 15926886]"
2109,"[874972, 9338009, 1037631, 950894, 933067]"
2110,"[874972, 1085435, 909268, 1018050, 1062002]"
2111,"[874972, 1058997, 1029743, 1082185, 1106523]"
2112,"[874972, 12946257, 859426, 1058997, 901062]"
2113,"[874972, 1082185, 1106523, 1127831, 951590]"
2114,"[968072, 894968, 12810393, 986912, 885290]"
2115,"[874972, 944836, 1076875, 1070820, 937626]"
2116,"[874972, 13842214, 1005172, 12263788, 1009187]"
2117,"[874972, 1029743, 1082185, 1127831, 951590]"
2118,"[874972, 1082185, 1106523, 1127831, 951590]"
2119,"[12731432, 1031083, 1099905, 895268, 1029112]"
2120,"[874972, 1029743, 1082185, 1106523, 1127831]"
2121,"[874972, 1053730, 958208, 1057260, 935570]"
2122,"[874972, 1058997, 1082212, 1003616, 12781828]"
2123,"[874972, 1101010, 999714, 1076199, 5582712]"
2124,"[874972, 14106445, 1096635, 1126899, 1062002]"
2125,"[833940, 10285006, 9655528, 940947, 824005]"
2126,"[874972, 983078, 12757544, 868764, 1028816]"
2127,"[874972, 1106523, 951590, 1082185, 1127831]"
2128,"[874972, 1029743, 1082185, 1127831, 951590]"
2129,"[995151, 5565925, 910673, 5569471, 1011300]"
2130,"[1110111, 982790, 832442, 1037840, 947798]"
2131,"[874972, 6979579, 9803545, 986912, 865196]"
2132,"[874972, 889649, 9884698, 1104414, 909249]"
2133,"[874972, 894447, 824073, 13381584, 1023958]"
2134,"[874972, 1029743, 1082185, 1106523, 1127831]"
2135,"[874972, 7025114, 824005, 889912, 1100972]"
2136,"[860248, 1126899, 944836, 5569471, 936914]"
2137,"[874972, 1095100, 835098, 860975, 5585510]"
2138,"[874972, 844165, 1029743, 1029743, 1082185]"
2139,"[874972, 863802, 1029743, 1082185, 1106523]"
2140,"[874972, 1029743, 981760, 1082185, 1127831]"
2141,"[874972, 1113141, 1067606, 1070820, 977481]"
2142,"[1000753, 986912, 1132911, 6533362, 923169]"
2143,"[874972, 1029743, 1082185, 1127831, 951590]"
2144,"[874972, 1082185, 1106523, 1127831, 951590]"
2145,"[874972, 1029743, 1082185, 1106523, 1127831]"
2146,"[874972, 898121, 1029743, 999090, 1029743]"
2147,"[874972, 1133018, 9836460, 906658, 1028816]"
2148,"[874972, 1037863, 1082185, 1133018, 5569379]"
2149,"[849202, 995242, 12810464, 923746, 1082185]"
2150,"[874972, 1082185, 1127831, 1029743, 951590]"
2151,"[874972, 1003188, 1065593, 1067606, 1044078]"
2152,"[874972, 1029743, 1082185, 1127831, 951590]"
2153,"[874972, 962229, 888054, 1029743, 909894]"
2154,"[874972, 8090536, 6633224, 13007355, 845163]"
2155,"[825343, 1077359, 13417846, 935968, 1052912]"
2156,"[874972, 5570383, 865196, 1122358, 965982]"
2157,"[874972, 1029743, 1082185, 1127831, 951590]"
2158,"[825343, 961846, 859237, 1116770, 862349]"
2159,"[874972, 849843, 1133018, 8090537, 841266]"
2160,"[1000753, 1029743, 1082185, 1106523, 1127831]"
2161,"[874972, 1138443, 5591520, 1126899, 1053690]"
2162,"[874972, 999965, 1130763, 847241, 6395907]"
2163,"[874972, 862349, 1029743, 1082185, 1106523]"
2164,"[874972, 1029743, 1082185, 1127831, 951590]"
2165,"[874972, 1029743, 1082185, 1127831, 951590]"
2166,"[874972, 1029743, 1082185, 1127831, 951590]"
2167,"[874972, 5568721, 1043301, 1106523, 1029743]"
2168,"[825343, 950894, 839262, 8090521, 916381]"
2169,"[874972, 1029743, 1082185, 1106523, 1127831]"
2170,"[1013928, 847573, 834491, 1029743, 1082185]"
2171,"[874972, 1024731, 826816, 983078, 999104]"
2172,"[874972, 882288, 1075074, 1047769, 846833]"
2173,"[874972, 1046584, 992622, 8273833, 1020962]"
2174,"[874972, 1130777, 1125278, 1029743, 1082185]"
2175,"[874972, 825176, 7409664, 1029743, 1082185]"
2176,"[874972, 6534077, 851287, 844759, 5569327]"
2177,"[874972, 1029743, 1082185, 1127831, 951590]"
2178,"[874972, 1106523, 1127831, 1082185, 951590]"
2179,"[874972, 951412, 1128464, 1029743, 1082185]"
2180,"[874972, 1029743, 1082185, 1127831, 951590]"
2181,"[874972, 1101010, 819765, 919596, 7168890]"
2182,"[874972, 1011300, 993638, 1029743, 1082185]"
2183,"[995151, 1063739, 1118033, 1028816, 858743]"
2184,"[874972, 1006483, 1085604, 1053690, 849578]"
2185,"[874972, 13133916, 953180, 5566472, 839656]"
2186,"[1029688, 986912, 1038663, 8090521, 963835]"
2187,"[874972, 1029743, 1082185, 1127831, 951590]"
2188,"[874972, 1065593, 863449, 1042702, 1101010]"
2189,"[874972, 866211, 1081177, 913210, 1082185]"
2190,"[874972, 5568197, 861419, 962229, 1053282]"
2191,"[874972, 1029743, 1082185, 1127831, 951590]"
2192,"[874972, 1029743, 1082185, 1127831, 951590]"
2193,"[1118623, 833724, 1067779, 1070820, 1005274]"
2194,"[874972, 856252, 1065593, 954495, 1040807]"
2195,"[874972, 1029743, 1082185, 1106523, 1127831]"
2196,"[874972, 1053690, 995242, 999104, 1082185]"
2197,"[874972, 879504, 1039156, 950206, 866043]"
2198,"[849202, 1005274, 959985, 892573, 13842088]"
2199,"[874972, 839485, 8273950, 934369, 847049]"
2200,"[874972, 6534035, 9859182, 1102416, 9677886]"
2201,"[874972, 1029743, 1082185, 1127831, 951590]"
2202,"[874972, 1095100, 938300, 6034857, 886703]"
2203,"[874972, 819927, 6534077, 1070272, 1060705]"
2204,"[1013928, 1056212, 15926887, 10457128, 1039156]"
2205,"[874972, 882247, 1012941, 1082185, 1029743]"
2206,"[874972, 972191, 1059347, 1029743, 877337]"
2207,"[874972, 6551782, 1070272, 986912, 969866]"
2208,"[1082627, 819978, 888111, 962229, 8090532]"
2209,"[874972, 890695, 1002850, 5578547, 1009187]"
2210,"[874972, 1082185, 1106523, 1127831, 951590]"
2211,"[874972, 1094924, 845715, 1070820, 6533936]"
2212,"[874972, 1092026, 1000736, 1029743, 1082185]"
2213,"[874972, 13190294, 9268695, 1052912, 1036139]"
2214,"[995151, 8090536, 1137775, 1029743, 1110764]"
2215,"[874972, 1067695, 1082185, 1133018, 1018050]"
2216,"[874972, 951590, 995242, 1082185, 1127831]"
2217,"[874972, 7409971, 8293439, 9338009, 862349]"
2218,"[874972, 1029743, 1082185, 1127831, 951590]"
2219,"[874972, 1029743, 1082185, 1127831, 951590]"
2220,"[874972, 1029743, 1082185, 1127831, 951590]"
2221,"[874972, 8177622, 942475, 1058997, 9526630]"
2222,"[866548, 973916, 5568729, 922127, 1116821]"
2223,"[874972, 1133018, 5568197, 883404, 1029743]"
2224,"[970866, 890695, 7409874, 1131488, 926206]"
2225,"[1110111, 6979545, 908531, 1051468, 1046756]"
2226,"[874972, 13776705, 1029743, 1082185, 1106523]"
2227,"[874972, 995242, 916122, 1082185, 1127831]"
2228,"[1134483, 883404, 1050741, 1082185, 1029743]"
2229,"[899019, 1092588, 1038443, 5574377, 880427]"
2230,"[874972, 1029743, 1082185, 1127831, 951590]"
2231,"[874972, 993466, 1131344, 1126899, 1119405]"
2232,"[874972, 1106523, 1127831, 1082185, 951590]"
2233,"[874972, 1051468, 960791, 1058997, 971922]"
2234,"[848029, 953180, 1001266, 1002850, 854754]"
2235,"[1071302, 9527184, 830156, 857130, 9297062]"
2236,"[874972, 1082185, 1106523, 1127831, 951590]"
2237,"[849202, 12648296, 8203451, 6533936, 908531]"
2238,"[874972, 854900, 991592, 849843, 979707]"
2239,"[874972, 1085604, 975649, 1076875, 1029743]"
2240,"[874972, 7409670, 1110244, 1029743, 1082185]"
2241,"[874972, 1031083, 1003188, 995242, 12301100]"
2242,"[874972, 1106523, 951590, 1082185, 1127831]"
2243,"[12810391, 1070820, 885290, 1008814, 1122358]"
2244,"[874972, 1138189, 8090521, 962229, 846823]"
2245,"[836445, 9677236, 1106301, 1114597, 1112766]"
2246,"[874972, 1029743, 1082185, 1127831, 951590]"
2247,"[1034176, 911311, 1019247, 890695, 1082212]"
2248,"[1108094, 951197, 897752, 960613, 1029743]"
2249,"[874972, 1106523, 1127831, 1082185, 951590]"
2250,"[874972, 846764, 1094955, 957063, 1029743]"
2251,"[874972, 1127831, 951590, 1029743, 1082185]"
2252,"[1134483, 1101010, 893501, 883404, 1134161]"
2253,"[874972, 866025, 1029743, 1082185, 1106523]"
2254,"[874972, 1029743, 951590, 1082185, 1127831]"
2255,"[874972, 1029743, 1082185, 1127831, 951590]"
2256,"[874972, 1029743, 1082185, 1106523, 1127831]"
2257,"[874972, 1104349, 1106523, 1029743, 1082185]"
2258,"[833940, 821025, 1029743, 1082185, 1106523]"
2259,"[917384, 1097815, 910673, 944317, 1014238]"
2260,"[874972, 6534077, 13842214, 954642, 995242]"
2261,"[826666, 838563, 989249, 1037840, 926905]"
2262,"[874972, 1001266, 1127338, 1019247, 989249]"
2263,"[874972, 988208, 12946027, 849843, 1061220]"
2264,"[833940, 956672, 827802, 1126899, 10457044]"
2265,"[874972, 1029743, 1082185, 1127831, 951590]"
2266,"[1054402, 1070820, 906658, 1107553, 6602697]"
2267,"[874972, 1037332, 1088147, 1126899, 906658]"
2268,"[874972, 1029743, 1082185, 1127831, 951590]"
2269,"[874972, 1053690, 1016276, 1046584, 1092937]"
2270,"[874972, 1021715, 985911, 1106301, 819927]"
2271,"[874972, 1082212, 995242, 9832156, 890610]"
2272,"[874972, 9677236, 1096458, 1040807, 827656]"
2273,"[874972, 1028950, 899624, 880427, 1029743]"
2274,"[9835223, 1102416, 1085604, 983584, 1028816]"
2275,"[1134483, 819927, 904813, 952317, 1113274]"
2276,"[874972, 7410071, 9297574, 890695, 1065593]"
2277,"[874972, 1059902, 957741, 1053690, 961269]"
2278,"[874972, 1011300, 992730, 6979545, 915493]"
2279,"[874972, 1108168, 1029743, 1082185, 1106523]"
2280,"[12262778, 5995445, 956902, 1093603, 1082990]"
2281,"[874972, 13007435, 1122115, 1060705, 1013167]"
2282,"[874972, 874149, 13071902, 1070820, 901666]"
2283,"[874972, 1085604, 7410071, 1070820, 6533608]"
2284,"[959737, 1094924, 1046584, 1044259, 944836]"
2285,"[874972, 8293439, 850676, 5568249, 824005]"
2286,"[874972, 1029743, 1082185, 1127831, 951590]"
2287,"[874972, 987122, 968936, 1029743, 1082185]"
2288,"[874972, 8293447, 10180324, 1029743, 1082185]"
2289,"[874972, 825703, 960791, 950894, 1053690]"
2290,"[874972, 1085604, 1029743, 1082185, 1106523]"
2291,"[874972, 6979427, 1032950, 1029743, 1082185]"
2292,"[874972, 5569327, 962671, 1039156, 995242]"
2293,"[874972, 906262, 1106523, 835243, 6391381]"
2294,"[874972, 5569230, 1029743, 1082185, 1106523]"
2295,"[874972, 8090532, 1122928, 9677886, 929472]"
2296,"[879734, 923149, 819978, 952317, 856252]"
2297,"[874972, 1133018, 1009449, 1057350, 1082185]"
2298,"[826666, 998558, 7168026, 961269, 948832]"
2299,"[874972, 1093603, 936914, 1103752, 6602697]"
2300,"[874972, 1021715, 1031831, 10344585, 8273833]"
2301,"[874972, 962229, 849297, 995242, 12302069]"
2302,"[874972, 873964, 856252, 12427353, 868764]"
2303,"[874972, 1110764, 907631, 998119, 1082185]"
2304,"[874972, 1082185, 1106523, 1127831, 951590]"
2305,"[874972, 1131344, 1084968, 1069039, 1059347]"
2306,"[874972, 1029743, 1082185, 1127831, 951590]"
2307,"[874972, 1018740, 953561, 1008814, 1026209]"
2308,"[874972, 1070820, 1028816, 13007435, 1116050]"
2309,"[874972, 1029743, 1082185, 1127831, 951590]"
2310,"[874972, 1029743, 1082185, 1106523, 1127831]"
2311,"[874972, 1082185, 1106523, 1127831, 951590]"
2312,"[874972, 1019643, 1127328, 5572828, 1070820]"
2313,"[874972, 1082185, 1106523, 1127831, 951590]"
2314,"[874972, 969866, 872137, 1131488, 1135258]"
2315,"[874972, 12172240, 8090440, 1029743, 1082185]"
2316,"[874972, 1029743, 1082185, 1127831, 951590]"
2317,"[874972, 994223, 1042765, 1028816, 906658]"
2318,"[874972, 995242, 5569230, 1082185, 1127831]"
2319,"[874972, 1029743, 1082185, 1106523, 1127831]"
2320,"[874972, 1029743, 1127831, 1082185, 951590]"
2321,"[874972, 1082185, 1106523, 1127831, 951590]"
2322,"[970866, 1046816, 999563, 1044259, 1110409]"
2323,"[899019, 898847, 834103, 1039156, 1084177]"
2324,"[874972, 1076875, 1119051, 1057260, 934369]"
2326,"[874972, 1082185, 1106523, 1127831, 951590]"
2327,"[874972, 1082185, 1106523, 1127831, 951590]"
2328,"[970747, 972931, 9268695, 1082990, 8090541]"
2329,"[874972, 1082185, 1106523, 1127831, 951590]"
2330,"[874972, 1076580, 904973, 1126899, 13158992]"
2331,"[874972, 1070820, 868548, 856252, 940947]"
2332,"[874972, 1029743, 1082185, 1127831, 951590]"
2333,"[874972, 862349, 978974, 1016129, 5570408]"
2334,"[1137346, 868548, 12262992, 1075368, 1036501]"
2335,"[874972, 1026209, 959985, 860975, 5592931]"
2336,"[874972, 893501, 853643, 5585510, 1029743]"
2337,"[874972, 982493, 951412, 1067695, 940731]"
2338,"[874972, 857554, 1023196, 8090532, 986912]"
2339,"[874972, 916381, 1029743, 1082185, 1106523]"
2340,"[1015785, 1138189, 952317, 948254, 913210]"
2341,"[874972, 926909, 924531, 844165, 1106523]"
2342,"[866548, 950894, 878996, 1016800, 7166865]"
2343,"[874972, 1110244, 1061982, 819978, 995242]"
2344,"[874972, 5585510, 15926887, 1075827, 837865]"
2345,"[1034176, 9835509, 1102959, 831712, 6534030]"
2346,"[874972, 1082185, 1106523, 1127831, 951590]"
2347,"[874972, 842930, 6979518, 8090521, 1060363]"
2348,"[874972, 1029743, 1082185, 1127831, 951590]"
2349,"[874972, 1029743, 1082185, 1106523, 1127831]"
2350,"[874972, 960791, 1108854, 944466, 995242]"
2351,"[9521679, 862349, 932179, 8090536, 1048727]"
2352,"[874972, 1048462, 916381, 1133018, 847982]"
2353,"[874972, 1029743, 951590, 1082185, 1127831]"
2354,"[874972, 7441102, 999250, 964011, 1029743]"
2355,"[874972, 1029743, 1082185, 1127831, 951590]"
2356,"[874972, 1106523, 1127831, 1082185, 951590]"
2357,"[874972, 1082185, 1106523, 1127831, 951590]"
2358,"[874972, 1029743, 1082185, 1127831, 951590]"
2359,"[874972, 1097815, 1095040, 1044078, 1059994]"
2360,"[874972, 845307, 1014458, 12171656, 1088147]"
2361,"[874972, 970030, 989824, 1135552, 1048462]"
2362,"[874972, 1029743, 1082185, 1127831, 951590]"
2363,"[874972, 1058997, 871440, 1119405, 951412]"
2364,"[874972, 1029743, 1082185, 1106523, 1127831]"
2365,"[874972, 1029743, 1082185, 1127831, 951590]"
2366,"[849202, 919948, 898466, 1026334, 995242]"
2367,"[874972, 951590, 995242, 1082185, 1127831]"
2368,"[874972, 856252, 943233, 924427, 995242]"
2369,"[874972, 951176, 8090653, 12263788, 845975]"
2370,"[849202, 10344585, 977481, 1110409, 907647]"
2371,"[874972, 1029743, 951590, 1082185, 1127831]"
2372,"[874972, 1133018, 15717057, 1042438, 1029743]"
2373,"[874972, 1029743, 1029743, 1082185, 1106523]"
2374,"[970866, 7025114, 1030362, 1070820, 899682]"
2375,"[848029, 1092937, 1068292, 1036501, 5585510]"
2376,"[874972, 1070820, 1043787, 1057168, 9677202]"
2377,"[874972, 1134522, 1055168, 1029743, 1082185]"
2378,"[9677366, 916758, 9835509, 9527323, 1129576]"
2379,"[874972, 1128016, 5568729, 1058997, 1069003]"
2380,"[874972, 6979518, 988208, 5585510, 5587938]"
2381,"[874972, 1009719, 1105623, 6979427, 1065593]"
2382,"[874972, 1082185, 1106523, 1127831, 951590]"
2383,"[874972, 1082185, 1106523, 1127831, 951590]"
2384,"[874972, 1082185, 1106523, 1127831, 951590]"
2385,"[874972, 8090521, 1115553, 1034955, 931255]"
2386,"[874972, 1056746, 1029743, 1082185, 1106523]"
2387,"[874972, 917033, 1029743, 1082185, 1106523]"
2388,"[874972, 1102416, 860975, 1131344, 1133018]"
2389,"[874972, 913210, 982790, 871754, 995242]"
2390,"[874972, 1029743, 1082185, 1127831, 951590]"
2391,"[874972, 1029743, 1082185, 1127831, 951590]"
2392,"[874972, 844179, 1029743, 1082185, 1106523]"
2393,"[938138, 1013389, 7409874, 847207, 1075313]"
2394,"[874972, 1029743, 1082185, 1106523, 1127831]"
2395,"[874972, 1045150, 1134522, 8090537, 9835619]"
2396,"[874972, 1029743, 1082185, 1127831, 951590]"
2397,"[874972, 5569230, 962568, 1112825, 865026]"
2398,"[874972, 1029743, 1082185, 1127831, 951590]"
2399,"[974156, 986912, 1029743, 1082185, 1106523]"
2400,"[874972, 907099, 907128, 911311, 1085604]"
2401,"[848029, 1114597, 1037863, 12427353, 1133018]"
2402,"[874972, 1127831, 951590, 1029743, 1082185]"
2403,"[874972, 1029743, 1082185, 1127831, 951590]"
2404,"[874972, 1058997, 847139, 908531, 908181]"
2405,"[874972, 934399, 1031831, 962229, 936914]"
2406,"[970747, 1009187, 13190349, 978343, 6602697]"
2407,"[12731432, 917033, 819765, 967476, 1039156]"
2408,"[874972, 1121213, 921504, 866211, 908318]"
2409,"[874972, 1029743, 1082185, 1127831, 951590]"
2410,"[6551861, 6534480, 1133018, 1037840, 893501]"
2411,"[874972, 1106523, 1127831, 1082185, 951590]"
2412,"[1013928, 940947, 890695, 1053690, 983584]"
2413,"[874972, 1029743, 1082185, 1127831, 951590]"
2414,"[874972, 1029743, 1082185, 1127831, 951590]"
2415,"[874972, 1029743, 1082185, 1127831, 951590]"
2416,"[874972, 13115501, 12946027, 1139782, 9677202]"
2417,"[874972, 1029743, 1082185, 1127831, 951590]"
2418,"[874972, 9677202, 908531, 9245108, 1029743]"
2419,"[874972, 1082185, 951590, 1029743, 1127831]"
2420,"[874972, 1070803, 888543, 835243, 1106523]"
2421,"[874972, 944836, 6602729, 934369, 845975]"
2422,"[874972, 1029743, 1127831, 1082185, 951590]"
2423,"[874972, 995242, 981760, 1082185, 1127831]"
2424,"[874972, 935646, 12731714, 962229, 936830]"
2425,"[1021324, 1085604, 1103752, 999104, 1029743]"
2426,"[874972, 1009187, 1029743, 951221, 1058404]"
2427,"[874972, 8090546, 821083, 856252, 923169]"
2428,"[874972, 1029743, 1082185, 1127831, 951590]"
2429,"[874972, 1138189, 882288, 835243, 1122358]"
2430,"[874972, 1029743, 1127831, 1082185, 951590]"
2431,"[874972, 918046, 919948, 13841744, 1029743]"
2432,"[874972, 1106523, 5569230, 1082185, 1127831]"
2433,"[874972, 1029743, 1127831, 1082185, 951590]"
2434,"[874972, 880895, 1029743, 1082185, 1106523]"
2435,"[12810464, 891505, 1051626, 868539, 1013528]"
2436,"[874972, 1082185, 1106523, 1127831, 951590]"
2437,"[874972, 1127716, 10285006, 5569374, 969941]"
2438,"[919766, 967461, 1128016, 880427, 1107553]"
2439,"[874972, 1082185, 1029743, 1082185, 1106523]"
2440,"[874972, 1112754, 6979089, 956486, 1068292]"
2441,"[874972, 1082185, 854496, 1023958, 995242]"
2442,"[874972, 9859112, 1029743, 1082185, 1106523]"
2443,"[874972, 1029743, 951590, 1082185, 1127831]"
2444,"[874972, 1029743, 1082185, 1127831, 951590]"
2445,"[1013928, 895930, 985893, 1039156, 1016129]"
2446,"[874972, 1121360, 1044259, 962229, 963868]"
2447,"[874972, 13842088, 1130375, 883186, 868764]"
2448,"[1054402, 911311, 1125943, 986912, 9677236]"
2449,"[1134483, 904813, 1067749, 824037, 851468]"
2450,"[874972, 850058, 1004097, 879528, 906763]"
2451,"[874972, 862349, 1076580, 960732, 1029743]"
2452,"[874972, 983316, 1116020, 949023, 1108131]"
2453,"[948670, 5569792, 1005456, 1062128, 862349]"
2454,"[874972, 1029743, 1127831, 1082185, 951590]"
2455,"[948670, 12648296, 889509, 1102416, 983795]"
2456,"[874972, 1082212, 844991, 912902, 1099089]"
2457,"[874972, 1082185, 849843, 995242, 1137775]"
2458,"[874972, 1058997, 907099, 885290, 1012913]"
2459,"[874972, 9677236, 916758, 928123, 861445]"
2460,"[874972, 1063739, 898510, 1082990, 5569792]"
2461,"[874972, 872137, 971807, 1058997, 6039687]"
2462,"[970747, 1135044, 882489, 851146, 8293343]"
2463,"[874972, 1029743, 1082185, 1127831, 951590]"
2464,"[874972, 1029743, 1082185, 1106523, 1127831]"
2465,"[874972, 1053690, 1015474, 10344585, 986912]"
2466,"[836445, 1046584, 1128016, 857130, 1122358]"
2467,"[874972, 12171656, 844165, 825541, 1046584]"
2468,"[874972, 1029743, 951590, 1082185, 1127831]"
2469,"[874972, 1029743, 1082185, 1127831, 951590]"
2470,"[874972, 1029743, 1082185, 1106523, 1127831]"
2471,"[874972, 988693, 1110764, 1058997, 5587656]"
2472,"[874972, 9677202, 1053690, 7025094, 1026118]"
